POI_INDEX,ASPECTS,ATTRACTION_TYPES,ASPECTS_CRAWLED_TIME
121,an eye opener,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.947927
121,unique experience,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.963490
121,restored,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.978763
121,century,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.994373
121,architecture,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.009693
121,volunteers,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.025038
121,history,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.040469
121,malacca,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.055749
121,chinatown,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.073677
121,strait,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.089189
121,slots,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.104283
121,restoration,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.118655
121,facade,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.133987
121,insight,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.148890
122,takashimaya department store,"Shopping, Shopping Malls",2020-02-21 20:53:11.186250
122,shopping mall,"Shopping, Shopping Malls",2020-02-21 20:53:11.202298
122,orchard road,"Shopping, Shopping Malls",2020-02-21 20:53:11.217978
122,book store,"Shopping, Shopping Malls",2020-02-21 20:53:11.233014
122,food court,"Shopping, Shopping Malls",2020-02-21 20:53:11.248226
122,book lovers,"Shopping, Shopping Malls",2020-02-21 20:53:11.263452
122,nice mall,"Shopping, Shopping Malls",2020-02-21 20:53:11.279052
122,largest book,"Shopping, Shopping Malls",2020-02-21 20:53:11.294360
122,brand stores,"Shopping, Shopping Malls",2020-02-21 20:53:11.310087
122,basement level,"Shopping, Shopping Malls",2020-02-21 20:53:11.327398
122,luxury brands,"Shopping, Shopping Malls",2020-02-21 20:53:11.342518
122,food hall,"Shopping, Shopping Malls",2020-02-21 20:53:11.358100
122,shopping experience,"Shopping, Shopping Malls",2020-02-21 20:53:11.373813
122,high end stores,"Shopping, Shopping Malls",2020-02-21 20:53:11.389154
122,window shop,"Shopping, Shopping Malls",2020-02-21 20:53:11.404591
122,kinokuniya,"Shopping, Shopping Malls",2020-02-21 20:53:11.419989
122,shoppers,"Shopping, Shopping Malls",2020-02-21 20:53:11.434970
122,browse,"Shopping, Shopping Malls",2020-02-21 20:53:11.449727
122,atria,"Shopping, Shopping Malls",2020-02-21 20:53:11.465188
122,ion,"Shopping, Shopping Malls",2020-02-21 20:53:11.480879
122,bisma,"Shopping, Shopping Malls",2020-02-21 20:53:11.496420
122,upmarket,"Shopping, Shopping Malls",2020-02-21 20:53:11.512217
123,wave pool,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.401513
123,chinese garden mrt,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.423238
123,changing rooms are,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.444394
123,water play,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.465809
123,lots of fun,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.487368
123,tubes,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.509170
123,float,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.531048
123,lockers,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.553914
123,picnic,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.575308
123,admission,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.594627
124,the water play area,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.673414
124,older kids,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.689208
124,couple of hours,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.704221
124,playground,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.719534
124,fun,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.734582
124,bay,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.751359
124,amphitheater,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.766827
124,blast,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.782940
124,domes,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.798150
125,kampong glam,"Museums, History Museums",2020-02-21 20:53:51.170656
125,arab street,"Museums, History Museums",2020-02-21 20:53:51.187615
125,worth a visit,"Museums, History Museums",2020-02-21 20:53:51.204566
125,ethnic groups,"Museums, History Museums",2020-02-21 20:53:51.221557
125,small museum,"Museums, History Museums",2020-02-21 20:53:51.239737
125,guided tour,"Museums, History Museums",2020-02-21 20:53:51.258637
125,permanent exhibition,"Museums, History Museums",2020-02-21 20:53:51.275194
125,colonial period,"Museums, History Museums",2020-02-21 20:53:51.293172
125,urban redevelopment,"Museums, History Museums",2020-02-21 20:53:51.308080
125,remove your shoes,"Museums, History Museums",2020-02-21 20:53:51.323791
125,spice garden,"Museums, History Museums",2020-02-21 20:53:51.341218
125,interesting displays,"Museums, History Museums",2020-02-21 20:53:51.357733
125,special exhibition,"Museums, History Museums",2020-02-21 20:53:51.374410
125,sir stamford raffles,"Museums, History Museums",2020-02-21 20:53:51.391347
125,beautiful building,"Museums, History Museums",2020-02-21 20:53:51.408567
125,singapore history,"Museums, History Museums",2020-02-21 20:53:51.424429
125,couple of hours,"Museums, History Museums",2020-02-21 20:53:51.440324
125,sultan,"Museums, History Museums",2020-02-21 20:53:51.457869
125,malays,"Museums, History Museums",2020-02-21 20:53:51.475495
125,,"Museums, History Museums",2020-02-21 20:53:51.491843
125,,"Museums, History Museums",2020-02-21 20:53:51.508255
125,,"Museums, History Museums",2020-02-21 20:53:51.523494
126,sleeping buddha,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.700922
126,great architecture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.716611
126,culture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.731498
126,visitors,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.746609
126,pray,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.761535
126,photographs,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.776193
127,upper thomson road,Nature & Parks,2020-02-21 20:54:17.835731
127,japanese yakitori,Nature & Parks,2020-02-21 20:54:17.852359
127,meandering river,Nature & Parks,2020-02-21 20:54:17.868129
127,all ages,Nature & Parks,2020-02-21 20:54:17.885586
127,jog,Nature & Parks,2020-02-21 20:54:17.901484
127,paths,Nature & Parks,2020-02-21 20:54:17.916851
127,heartland,Nature & Parks,2020-02-21 20:54:17.932258
127,hdb,Nature & Parks,2020-02-21 20:54:17.948588
127,wade,Nature & Parks,2020-02-21 20:54:17.964629
127,exercising,Nature & Parks,2020-02-21 20:54:17.979644
127,greenery,Nature & Parks,2020-02-21 20:54:17.996211
127,picnic,Nature & Parks,2020-02-21 20:54:18.010984
128,food court,"Shopping, Shopping Malls",2020-02-21 20:54:31.054519
128,food stalls,"Shopping, Shopping Malls",2020-02-21 20:54:31.071629
128,og department store,"Shopping, Shopping Malls",2020-02-21 20:54:31.088937
128,vegetarian stall,"Shopping, Shopping Malls",2020-02-21 20:54:31.104365
128,exit c,"Shopping, Shopping Malls",2020-02-21 20:54:31.122340
128,park food,"Shopping, Shopping Malls",2020-02-21 20:54:31.140033
128,money changing,"Shopping, Shopping Malls",2020-02-21 20:54:31.156485
128,household goods,"Shopping, Shopping Malls",2020-02-21 20:54:31.171557
128,fabric shops,"Shopping, Shopping Malls",2020-02-21 20:54:31.187329
128,hawker stalls,"Shopping, Shopping Malls",2020-02-21 20:54:31.202959
128,chinatown mrt,"Shopping, Shopping Malls",2020-02-21 20:54:31.218833
128,money changer,"Shopping, Shopping Malls",2020-02-21 20:54:31.236870
128,shopping complex,"Shopping, Shopping Malls",2020-02-21 20:54:31.252736
128,ppc,"Shopping, Shopping Malls",2020-02-21 20:54:31.267694
128,overpass,"Shopping, Shopping Malls",2020-02-21 20:54:31.285746
128,rolex,"Shopping, Shopping Malls",2020-02-21 20:54:31.300585
128,clothing,"Shopping, Shopping Malls",2020-02-21 20:54:31.315702
128,souvenirs,"Shopping, Shopping Malls",2020-02-21 20:54:31.331134
128,varieties,"Shopping, Shopping Malls",2020-02-21 20:54:31.347197
128,concept,"Shopping, Shopping Malls",2020-02-21 20:54:31.362383
129,nice casino,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.345760
129,minimum bet,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.361551
129,marina bay casino,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.377559
129,sentosa,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.393381
129,pontoon,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.408285
129,baccarat,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.423912
129,betting,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.438618
129,mbs,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.453483
129,tourists,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.468249
129,card,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.483826
130,fire station,"Museums, Speciality Museums",2020-02-21 20:54:57.171316
130,special exhibition,"Museums, Speciality Museums",2020-02-21 20:54:57.185872
130,heritage room,"Museums, Speciality Museums",2020-02-21 20:54:57.203350
130,orange room,"Museums, Speciality Museums",2020-02-21 20:54:57.220057
130,free admission,"Museums, Speciality Museums",2020-02-21 20:54:57.235536
130,interactive exhibits,"Museums, Speciality Museums",2020-02-21 20:54:57.251121
130,armenian church,"Museums, Speciality Museums",2020-02-21 20:54:57.266848
130,swarovski crystals,"Museums, Speciality Museums",2020-02-21 20:54:57.288746
130,gift shop,"Museums, Speciality Museums",2020-02-21 20:54:57.306908
130,great display,"Museums, Speciality Museums",2020-02-21 20:54:57.322395
130,interesting things,"Museums, Speciality Museums",2020-02-21 20:54:57.339666
130,two hours,"Museums, Speciality Museums",2020-02-21 20:54:57.355014
130,air conditioned,"Museums, Speciality Museums",2020-02-21 20:54:57.370905
130,chinese new year,"Museums, Speciality Museums",2020-02-21 20:54:57.386349
130,collector,"Museums, Speciality Museums",2020-02-21 20:54:57.402160
130,stamp,"Museums, Speciality Museums",2020-02-21 20:54:57.417675
130,collection,"Museums, Speciality Museums",2020-02-21 20:54:57.433890
130,history,"Museums, Speciality Museums",2020-02-21 20:54:57.449329
130,rarities,"Museums, Speciality Museums",2020-02-21 20:54:57.463945
130,artifact,"Museums, Speciality Museums",2020-02-21 20:54:57.479608
130,clogs,"Museums, Speciality Museums",2020-02-21 20:54:57.495334
130,prs,"Museums, Speciality Museums",2020-02-21 20:54:57.510776
131,kusu island,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.555464
131,marina south pier,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.571513
131,singapore island,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.588602
131,a short ferry ride,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.607926
131,nice beach,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.623151
131,city life,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.638716
131,tree cover,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.654446
131,picnic lunch,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.670032
131,kite flying,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.685386
131,hot weather,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.703822
131,ferries,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.719707
131,escape,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.735224
131,cruise,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.751689
131,yacht,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.768295
131,monkeys,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.783410
131,shelter,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.798472
131,sunscreen,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.813708
131,benches,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.828882
131,ships,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.843696
131,gallery,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.858367
132,singapore symphony orchestra,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:24.961838
132,clock tower,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:24.994040
132,sir stamford raffles,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.029739
132,performing arts,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.049584
132,beautiful building,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.074758
132,public events,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.096308
132,merlion park,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.115050
132,performance,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.133560
132,statue,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.150126
132,stage,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.166879
132,esplanade,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.183826
132,auditorium,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.201793
132,facade,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.218332
132,neoclassical,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.239628
132,skyline,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.258332
132,founded,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.277232
132,sg,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.296646
132,selfie,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.314317
132,exhibition,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.331255
132,light,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.347532
132,shopping,"Concerts & Shows, Sights & Landmarks, Theatres, Points of Interest & Landmarks",2020-02-21 20:55:25.363606
133,eco trail,Nature & Parks,2020-02-21 20:55:38.262505
133,community development,Nature & Parks,2020-02-21 20:55:38.279506
133,mangrove swamp,Nature & Parks,2020-02-21 20:55:38.295643
133,older kids,Nature & Parks,2020-02-21 20:55:38.311378
133,playground,Nature & Parks,2020-02-21 20:55:38.326903
133,council,Nature & Parks,2020-02-21 20:55:38.342850
133,cicadas,Nature & Parks,2020-02-21 20:55:38.358205
133,exploration,Nature & Parks,2020-02-21 20:55:38.373925
133,climbing,Nature & Parks,2020-02-21 20:55:38.388959
133,meditation,Nature & Parks,2020-02-21 20:55:38.404642
133,snakes,Nature & Parks,2020-02-21 20:55:38.419668
133,nature,Nature & Parks,2020-02-21 20:55:38.436176
133,mrt,Nature & Parks,2020-02-21 20:55:38.452507
134,durian season,Nature & Parks,2020-02-21 20:55:51.443588
134,housing estate,Nature & Parks,2020-02-21 20:55:51.459513
134,bird life,Nature & Parks,2020-02-21 20:55:51.474818
134,leisurely walk,Nature & Parks,2020-02-21 20:55:51.490004
134,flora and fauna,Nature & Parks,2020-02-21 20:55:51.505180
134,worth a visit,Nature & Parks,2020-02-21 20:55:51.519650
134,quarry,Nature & Parks,2020-02-21 20:55:51.535377
134,joggers,Nature & Parks,2020-02-21 20:55:51.550790
134,path,Nature & Parks,2020-02-21 20:55:51.566071
134,memorial,Nature & Parks,2020-02-21 20:55:51.581355
134,cliffs,Nature & Parks,2020-02-21 20:55:51.596637
134,squirrels,Nature & Parks,2020-02-21 20:55:51.611488
134,summit,Nature & Parks,2020-02-21 20:55:51.626702
134,heartland,Nature & Parks,2020-02-21 20:55:51.645070
134,trees,Nature & Parks,2020-02-21 20:55:51.661345
134,crested,Nature & Parks,2020-02-21 20:55:51.677212
134,exercising,Nature & Parks,2020-02-21 20:55:51.693179
134,stopover,Nature & Parks,2020-02-21 20:55:51.710017
134,paved,Nature & Parks,2020-02-21 20:55:51.726377
134,picnic,Nature & Parks,2020-02-21 20:55:51.742399
134,playground,Nature & Parks,2020-02-21 20:55:51.758820
