,POI_INDEX,ASPECTS,ATTRACTION_TYPES,ASPECTS_CRAWLED_TIME
3838,292,visitors,"Sights & Landmarks, Churches & Cathedrals",2020-02-21 21:31:07.771379
3839,293,little india,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:31:20.730847
3840,293,figurines,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:31:20.745973
3841,293,muni,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:31:20.761005
3842,293,intricate,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:31:20.775492
3843,293,photos,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:31:20.791054
3844,294,conservation area,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:34.958858
3845,294,migratory birds,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:34.974535
3846,294,peaceful place,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:34.990176
3847,294,nature lovers,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.005675
3848,294,marshland,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.020871
3849,294,tower,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.036021
3850,294,diversity,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.051228
3851,294,shelter,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.066350
3852,294,tours,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.081812
3853,294,track,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.097190
3854,294,park,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.111959
3855,294,visitors,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.126859
3856,294,trees,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:31:35.142464
3857,296,rojak,"Food & Drink, Shopping, Farmers Markets",2020-02-21 21:32:01.936979
3858,296,stalls,"Food & Drink, Shopping, Farmers Markets",2020-02-21 21:32:01.951780
3859,296,shop,"Food & Drink, Shopping, Farmers Markets",2020-02-21 21:32:01.967084
3860,297,puja,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:14.827020
3861,297,devotees,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:14.879186
3862,297,priest,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:14.933447
3863,297,prayer,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:14.977500
3864,297,spiritual,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:15.001417
3865,298,fat duck,"Shopping, Shopping Malls",2020-02-21 21:32:29.432488
3866,298,watches,"Shopping, Shopping Malls",2020-02-21 21:32:29.466515
3867,298,orchard,"Shopping, Shopping Malls",2020-02-21 21:32:29.484522
3868,298,shopping,"Shopping, Shopping Malls",2020-02-21 21:32:29.500233
3869,299,arts and crafts,"Shopping, Department Stores",2020-02-21 21:32:42.509530
3870,299,treasure trove,"Shopping, Department Stores",2020-02-21 21:32:42.530286
3871,300,murals,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:55.594748
3872,300,depicting,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:55.611244
3873,300,shop,"Sights & Landmarks, Points of Interest & Landmarks",2020-02-21 21:32:55.627913
3874,301,mrt lines,"Transportation, Mass Transportation Systems",2020-02-21 21:33:08.338651
3875,301,public transport system,"Transportation, Mass Transportation Systems",2020-02-21 21:33:08.371058
3876,301,systems,"Transportation, Mass Transportation Systems",2020-02-21 21:33:08.405515
3877,301,taxis,"Transportation, Mass Transportation Systems",2020-02-21 21:33:08.439341
3878,301,operator,"Transportation, Mass Transportation Systems",2020-02-21 21:33:08.473900
3879,301,card,"Transportation, Mass Transportation Systems",2020-02-21 21:33:08.500210
3880,301,smrt,"Transportation, Mass Transportation Systems",2020-02-21 21:33:08.518635
3881,302,hedge maze,"Nature & Parks, Gardens",2020-02-21 21:33:21.705243
3882,302,changi airport,"Nature & Parks, Gardens",2020-02-21 21:33:21.722033
3883,302,manulife,"Nature & Parks, Gardens",2020-02-21 21:33:21.737602
3884,302,fog,"Nature & Parks, Gardens",2020-02-21 21:33:21.755339
3885,302,bridge,"Nature & Parks, Gardens",2020-02-21 21:33:21.771921
3886,302,fun,"Nature & Parks, Gardens",2020-02-21 21:33:21.787932
3887,302,waterfall,"Nature & Parks, Gardens",2020-02-21 21:33:21.803171
3888,302,visitors,"Nature & Parks, Gardens",2020-02-21 21:33:21.819268
3889,302,plants,"Nature & Parks, Gardens",2020-02-21 21:33:21.835037
3890,302,garden,"Nature & Parks, Gardens",2020-02-21 21:33:21.850480
3891,304,whisky museum,"Museums, Speciality Museums",2020-02-21 21:33:49.138819
3892,304,guided tour,"Museums, Speciality Museums",2020-02-21 21:33:49.154376
3893,304,blast,"Museums, Speciality Museums",2020-02-21 21:33:49.170176
3894,305,worth a quick visit,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.291470
3895,305,dressed appropriately,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.306585
3896,305,national monument,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.321783
3897,305,buddha tooth relic temple,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.337085
3898,305,islam,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.352115
3899,305,minaret,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.366792
3900,305,muslim,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.381627
3901,305,dating,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.396787
3902,305,chinatown,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.411845
3903,305,facade,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.429285
3904,305,tamil,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.445254
3905,305,landmark,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:34:02.461406
3906,306,milking process,"Sights & Landmarks, Farms",2020-02-21 21:34:15.605406
3907,306,goat milk,"Sights & Landmarks, Farms",2020-02-21 21:34:15.623193
3908,306,goat farm,"Sights & Landmarks, Farms",2020-02-21 21:34:15.640413
3909,306,selling,"Sights & Landmarks, Farms",2020-02-21 21:34:15.659231
3910,307,tram ride,"Outdoor Activities, Nature & Parks, Hiking Trails",2020-02-21 21:34:29.865383
3911,307,walking trails,"Outdoor Activities, Nature & Parks, Hiking Trails",2020-02-21 21:34:29.880711
3912,307,animals,"Outdoor Activities, Nature & Parks, Hiking Trails",2020-02-21 21:34:29.896359
3913,307,photos,"Outdoor Activities, Nature & Parks, Hiking Trails",2020-02-21 21:34:29.912524
3914,308,esplanade park,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.466080
3915,308,tan kim seng,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.482344
3916,308,anderson bridge,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.497873
3917,308,singapore river,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.513697
3918,308,coronation,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.528872
3919,308,fountain,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.544591
3920,308,historic,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.560035
3921,308,bay,"Sights & Landmarks, Scenic Walking Areas, Bridges",2020-02-21 21:34:44.575431
3922,309,milk pots,"Events, Cultural Events",2020-02-21 21:34:57.539060
3923,309,devotees,"Events, Cultural Events",2020-02-21 21:34:57.554808
3924,309,procession,"Events, Cultural Events",2020-02-21 21:34:57.569697
3925,309,spikes,"Events, Cultural Events",2020-02-21 21:34:57.585588
3926,309,devotion,"Events, Cultural Events",2020-02-21 21:34:57.602092
3927,309,witness,"Events, Cultural Events",2020-02-21 21:34:57.617124
3928,309,tamil,"Events, Cultural Events",2020-02-21 21:34:57.632777
3929,309,temple,"Events, Cultural Events",2020-02-21 21:34:57.649260
3930,310,chinatown area,Nature & Parks,2020-02-21 21:35:11.666694
3931,310,history,Nature & Parks,2020-02-21 21:35:11.682911
3932,311,joo chiat road,"Sights & Landmarks, Historic Sites, Points of Interest & Landmarks, Architectural Buildings",2020-02-21 21:35:26.842581
3933,311,photos,"Sights & Landmarks, Historic Sites, Points of Interest & Landmarks, Architectural Buildings",2020-02-21 21:35:26.861235
3934,312,food outlets,"Shopping, Shopping Malls",2020-02-21 21:35:40.676653
3935,312,mrt station,"Shopping, Shopping Malls",2020-02-21 21:35:40.721973
3936,312,szechuan,"Shopping, Shopping Malls",2020-02-21 21:35:40.748791
3937,312,interchange,"Shopping, Shopping Malls",2020-02-21 21:35:40.765530
3938,312,kopitiam,"Shopping, Shopping Malls",2020-02-21 21:35:40.781143
3939,312,ntuc,"Shopping, Shopping Malls",2020-02-21 21:35:40.797248
3940,312,pandang,"Shopping, Shopping Malls",2020-02-21 21:35:40.812379
3941,312,halal,"Shopping, Shopping Malls",2020-02-21 21:35:40.827404
3942,313,joo koon,"Museums, Military Museums",2020-02-21 21:35:53.785901
3943,313,visitors,"Museums, Military Museums",2020-02-21 21:35:53.803345
3944,313,mrt,"Museums, Military Museums",2020-02-21 21:35:53.819322
3945,314,little india,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.486520
3946,314,national monument,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.504774
3947,314,islam,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.522942
3948,314,prayer,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.541927
3949,314,muslim,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.557228
3950,314,shoes,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.572973
3951,314,praying,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.588046
3952,314,indian,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:36:06.603086
3953,315,paya lebar mrt station,"Shopping, Shopping Malls",2020-02-21 21:36:19.644852
3954,315,cinema,"Shopping, Shopping Malls",2020-02-21 21:36:19.660056
3955,315,mall,"Shopping, Shopping Malls",2020-02-21 21:36:19.674812
3956,316,worth a visit,"Sights & Landmarks, Churches & Cathedrals",2020-02-21 21:36:32.622998
3957,316,mass,"Sights & Landmarks, Churches & Cathedrals",2020-02-21 21:36:32.669039
3958,316,catholic,"Sights & Landmarks, Churches & Cathedrals",2020-02-21 21:36:32.713967
3959,316,viewed,"Sights & Landmarks, Churches & Cathedrals",2020-02-21 21:36:32.758426
3960,316,photos,"Sights & Landmarks, Churches & Cathedrals",2020-02-21 21:36:32.811039
3961,317,architecture,"Sights & Landmarks, Government Buildings, Architectural Buildings",2020-02-21 21:36:45.996787
3962,317,landmark,"Sights & Landmarks, Government Buildings, Architectural Buildings",2020-02-21 21:36:46.024847
3963,318,rocket tower,Nature & Parks,2020-02-21 21:36:58.743567
3964,318,park,Nature & Parks,2020-02-21 21:36:58.758642
3965,319,department store,"Shopping, Department Stores",2020-02-21 21:37:11.794090
3966,319,cosmetics,"Shopping, Department Stores",2020-02-21 21:37:11.811230
3967,320,underground walkway,"Shopping, Shopping Malls",2020-02-21 21:37:25.090530
3968,320,esplanade theater,"Shopping, Shopping Malls",2020-02-21 21:37:25.135864
3969,320,mrt stations,"Shopping, Shopping Malls",2020-02-21 21:37:25.184967
3970,321,main hall,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:37:39.168620
3971,321,religious,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:37:39.214434
3972,321,volunteers,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:37:39.242775
3973,325,boating,"Fun & Games, Sports Complexes",2020-02-21 21:38:31.665779
3974,325,stalls,"Fun & Games, Sports Complexes",2020-02-21 21:38:31.682594
3975,326,fried rice,"Sights & Landmarks, Civic Centres",2020-02-21 21:38:45.499907
3976,326,cuisine,"Sights & Landmarks, Civic Centres",2020-02-21 21:38:45.515173
3977,327,bukit timah hill,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.728406
3978,327,quarry,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.745413
3979,327,hillview,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.762418
3980,327,summit,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.782342
3981,327,trek,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.804674
3982,327,uphill,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.824092
3983,327,trail,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.844687
3984,327,trees,"Outdoor Activities, Nature & Parks, Forests, Hiking Trails, Nature & Wildlife Areas",2020-02-21 21:38:59.864786
3985,329,cinema,"Shopping, Shopping Malls",2020-02-21 21:39:25.758444
3986,329,uniqlo,"Shopping, Shopping Malls",2020-02-21 21:39:25.809490
3987,329,rooftop,"Shopping, Shopping Malls",2020-02-21 21:39:25.855234
3988,330,prayer,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:39:39.761680
3989,331,nice park,Nature & Parks,2020-02-21 21:39:52.923332
3990,331,mrt,Nature & Parks,2020-02-21 21:39:52.939775
3991,332,educational trip,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:40:06.970580
3992,332,palau,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:40:06.989181
3993,332,tour,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 21:40:07.007685
3994,334,ice skating,"Shopping, Shopping Malls",2020-02-21 21:40:34.744814
3995,334,jurong east,"Shopping, Shopping Malls",2020-02-21 21:40:34.759377
3996,334,shaw theatre,"Shopping, Shopping Malls",2020-02-21 21:40:34.774448
3997,334,food court,"Shopping, Shopping Malls",2020-02-21 21:40:34.790307
3998,334,ntuc,"Shopping, Shopping Malls",2020-02-21 21:40:34.805636
3999,337,beautiful architecture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:41:14.219679
4000,337,tank,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:41:14.244761
4001,337,lord,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:41:14.262283
4002,339,food court,"Shopping, Shopping Malls",2020-02-21 21:41:40.123509
4003,339,bus interchange,"Shopping, Shopping Malls",2020-02-21 21:41:40.142491
4004,339,boleh,"Shopping, Shopping Malls",2020-02-21 21:41:40.160728
4005,339,malaysia,"Shopping, Shopping Malls",2020-02-21 21:41:40.189531
4006,339,citibank,"Shopping, Shopping Malls",2020-02-21 21:41:40.214761
4007,339,foodcourt,"Shopping, Shopping Malls",2020-02-21 21:41:40.239865
4008,339,shoppers,"Shopping, Shopping Malls",2020-02-21 21:41:40.266283
4009,339,stalls,"Shopping, Shopping Malls",2020-02-21 21:41:40.287360
4010,340,lego blocks,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 21:41:53.155852
4011,340,ball pit,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 21:41:53.172212
4012,340,costumes,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 21:41:53.187521
4013,340,bridge,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 21:41:53.204101
4014,341,architecture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:06.101289
4015,341,history,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:06.119432
4016,342,water play area,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.081356
4017,342,fishing,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.101535
4018,342,anglers,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.117743
4019,342,hdb,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.132522
4020,342,heritage,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.147783
4021,342,exercise,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.162910
4022,342,kelong,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.177554
4023,342,development,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.195643
4024,342,park,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.212956
4025,342,bridge,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.227976
4026,342,nature,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.243575
4027,342,information,"Nature & Parks, Sights & Landmarks, Points of Interest & Landmarks, Dams",2020-02-21 21:42:21.259278
4028,343,kampong glam,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:35.121361
4029,343,land,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:35.167024
4030,343,donated,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:35.206351
4031,343,muslim,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:35.240485
4032,343,architecture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:35.273527
4033,343,halal,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:35.301666
4034,343,park,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 21:42:35.318634
4035,344,carrot cake,"Shopping, Shopping Malls",2020-02-21 21:42:48.432317
4036,344,hawker stalls,"Shopping, Shopping Malls",2020-02-21 21:42:48.454941
4037,344,food stalls,"Shopping, Shopping Malls",2020-02-21 21:42:48.476639
4038,344,siong,"Shopping, Shopping Malls",2020-02-21 21:42:48.503286
4039,345,bukit batok,"Shopping, Shopping Malls",2020-02-21 21:43:02.755735
4040,345,mrt station,"Shopping, Shopping Malls",2020-02-21 21:43:02.773122
4041,345,cinema,"Shopping, Shopping Malls",2020-02-21 21:43:02.792754
4042,345,shop,"Shopping, Shopping Malls",2020-02-21 21:43:02.810975
